kohl_product_id,amazon_product_ID,week_nmb,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price,gross_sales,net_Sales,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating,Amz_Avg_helpful_votes,Amz_cal_avg_score,amz_rating_4_5,amz_rating_4_5_cnt,amz_rating_1_2,amz_rating_1_2_cnt,rating1_cnt,rating5_cnt,Avg_sentiment_score,Total_sentiment_score,Amz_Avg_Positive_sent_score,Amz_Total_Positive_sent_score,Amz_Avg_negative_sent_score,Amz_Total_negative_sent_score,reviews_1_M,reviews_2_M,reviews_3_M,reviews_6_M,Avg_wt_score,Tot_wt_score,pos_avg_wt_score,Pos_tot_wt_score,Neg_avg_wt_score,Neg_tot_wt_score,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_User_Generated_images,kohls_Number_of_images
1253576,B008LTJ2NI,22,14496886,29-04-2013,T-Tech by Tumi Double Cable Lock,29.99,0,0,0,29.99,Feel safe while you travel with this T-Tech by Tumi double cable lock. This lock is the perfect way to protect your belongings while you travel. Just add it to your zipper handle and you're ready to travel worry-free.,Yes,n/a,n/a,T-Tech by Tumi Luggage Double Cable Lock,20,4.98,0,20,20,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),14496886,T-TECH By TUMI Double Cable Lock - Silver,25,0,0,0,25,n/a,No,n/a,n/a,1,1,0,217,3,3,9.99,4.99,9.99,4.99,1.4995,1.1996,1.4995,1.1996,1,22-04-2013,02-09-2013,39,9,1,29.99,29.99,0,0,0,1,0,0,1,2,3.5,0.5,1,1,0.5,1,0.5,0,0.5,1,2,1,2,0,0,1,1,2,2,1,2,1,2,0,0,1,1,0,1
1253591,B008LTJ2NS,22,14496687,29-04-2013,T-Tech by Tumi Convertible Undercover Stash,39.99,0,0,0,39.99,"Keep your personal items safe while you travel with this T-Tech by Tumi convertible, undercover stash. This accessory will allow you to travel without worry. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Convertible Undercover Stash,28,0,0,28,28,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $7.00 (20%),14496687,T-TECH By TUMI Convertible Undercover Stash - Grey,35,0,0,0,35,n/a,No,n/a,n/a,1,1,0,210,3,3,11.99,4.99,11.99,4.99,1.428214286,1.142571429,1.428214286,1.142571429,1,22-04-2013,02-09-2013,39,9,1,39.99,39.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1
1253594,B008LTJ3AA,22,14496833,29-04-2013,T-Tech by Tumi Luggage Strap,24.99,0,0,0,24.99,"Keep your personal items safe with this T-Tech by Tumi luggage strap. Eliminate your worries by using this luggage strap when you travel. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Strap,16,4.98,0,16,16,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),14496833,T-TECH By TUMI Luggage Strap - Black,20,0,0,0,20,n/a,No,n/a,n/a,1,1,0,190,3,3,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,22-04-2013,02-09-2013,39,9,1,24.99,24.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253595,B008LTJ35U,22,14496893,29-04-2013,T-Tech by Tumi Luggage Tag,22.99,0,0,0,22.99,"Claim your baggage with this T-Tech by Tumi luggage tag. Make sure your luggage never goes missing with this tag. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Tag,14.4,4.98,0,14.4,14.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $3.60 (20%),14496893,T-TECH By TUMI Luggage Tag - Grey,18,0,0,0,18,n/a,No,n/a,n/a,1,1,0,166,3,3,8.59,4.99,8.59,4.99,1.596527778,1.277222222,1.596527778,1.277222222,1,22-04-2013,02-09-2013,39,9,1,22.99,22.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1
1253597,B008LTJ35A,22,14496844,29-04-2013,T-Tech by Tumi 2-pc. Luggage Tag Set,24.99,0,0,0,24.99,"Claim your baggage with this T-Tech by Tumi luggage tag set. Make sure your luggage never goes missing with these tags. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Tag,16,4.98,0,16,16,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),14496844,T-TECH By TUMI Wooden Luggage Tag 2 Pack,20,0,0,0,20,n/a,No,n/a,n/a,1,1,0,172,3,3,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,22-04-2013,02-09-2013,39,9,1,24.99,24.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1
1253598,B008LTJ36O,22,14496883,29-04-2013,T-Tech by Tumi Medium Packing Cube,29.99,0,0,0,29.99,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Packing Cube,20,4.98,0,20,20,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),14496883,T-TECH By TUMI Packing Cube Medium - Grey,25,0,0,0,25,n/a,No,n/a,n/a,1,1,0,162,3,3,9.99,4.99,9.99,4.99,1.4995,1.1996,1.4995,1.1996,1,22-04-2013,02-09-2013,39,9,1,29.99,29.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253599,B008LTJ3PU,22,14496840,29-04-2013,T-Tech by Tumi Large Packing Cube,34.99,0,0,0,34.99,"Stay organized with this T-Tech by Tumi packing cube. Traveling will be a breeze with this luggage accessory. For more T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Packing Cube,24,4.98,0,24,24,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $6.00 (20%),14496840,T-TECH By TUMI Packing Cube Large - Grey,30,0,0,0,30,n/a,No,n/a,n/a,1,1,0,162,3,3,10.99,4.99,10.99,4.99,1.457916667,1.166333333,1.457916667,1.166333333,1,22-04-2013,02-09-2013,39,9,1,34.99,34.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253601,B008LTJ3R8,22,14496837,29-04-2013,T-Tech by Tumi Shirt Folder,44.99,0,0,0,44.99,"This T-Tech by Tumi shirt folder will help keep your clothes organized. This accessory is the perfect traveling essential. For our full selection of T-Tech by Tumi accessories, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Shirt Folder,32,0,0,32,32,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $8.00 (20%),14496837,T-TECH By TUMI Shirt Folder - Grey,40,0,0,0,40,n/a,No,n/a,n/a,1,1,0,192,3,3,12.99,4.99,12.99,4.99,1.4059375,1.12475,1.4059375,1.12475,1,22-04-2013,02-09-2013,39,9,1,44.99,44.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1
1253603,B008LTJ3S2,22,14496907,29-04-2013,T-Tech by Tumi Analog Luggage Scale,29.99,0,0,0,29.99,"You'll never over pack with this T-Tech by Tumi analog luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Analog Luggage Scale,20,4.98,0,20,20,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $5.00 (20%),14496907,T-TECH By TUMI Analog Luggage Scale - Grey,25,0,0,0,25,n/a,No,n/a,n/a,1,1,0,182,3,3,9.99,4.99,9.99,4.99,1.4995,1.1996,1.4995,1.1996,1,22-04-2013,02-09-2013,39,9,1,29.99,29.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253604,B008LTJ3QO,22,14496830,29-04-2013,T-Tech by Tumi Digital Luggage Scale,34.99,0,0,0,34.99,"You'll never over pack with this T-Tech by Tumi digital luggage scale. Be prepared with this travel accessory. For our full selection of T-Tech by Tumi accessories, shop at Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Digital Luggage Scale,24,4.98,0,24,24,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $6.00 (20%),14496830,T-TECH By TUMI Digital Luggage Scale - Black,30,0,0,0,30,n/a,No,n/a,n/a,1,1,0,183,3,3,10.99,4.99,10.99,4.99,1.457916667,1.166333333,1.457916667,1.166333333,1,22-04-2013,02-09-2013,39,9,1,34.99,34.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA
1253607,B008GUHR6G,22,14496841,29-04-2013,T-Tech by Tumi Knit Eye Shade,24.99,0,0,0,24.99,"Sleep in the sky with this T-Tech by Tumi eye shade. You'll be able to rest no matter where you are with this eye shade. For our full selection of T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Eye Shade,16,4.98,0,16,16,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.00 (20%),14496841,T-TECH By TUMI Eye Shade/Knit - Black,20,0,0,0,20,n/a,No,n/a,n/a,1,1,0,187,3,3,8.99,4.99,8.99,4.99,1.561875,1.2495,1.561875,1.2495,1,22-04-2013,02-09-2013,39,9,1,24.99,24.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253608,B008LTJ4NQ,22,14496908,29-04-2013,T-Tech by Tumi Memory Foam Neck Pillow,39.99,0,0,0,39.99,"Rest and relaxation. This T-Tech by Tumi neck pillow helps you do just that. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Neck Pillow,22.4,4.98,0,22.4,22.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $5.60 (20%),14496908,T-TECH By TUMI Fiber Neck Pillow - Black,28,0,0,0,28,n/a,No,n/a,n/a,1,1,0,126,3,3,17.59,11.99,17.59,11.99,1.785267857,1.428214286,1.785267857,1.428214286,1,22-04-2013,02-09-2013,39,9,2,39.99,39.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA
1253611,B008LTJ4OA,22,14496909,29-04-2013,T-Tech by Tumi Fiber Neck Pillow,32.99,0,0,0,32.99,"Rest and relaxation. This T-Tech by Tumi neck pillow helps you do just that. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Neck Pillow,22.4,4.98,0,22.4,22.4,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $5.60 (20%),14496909,T-TECH By TUMI Fiber Neck Pillow - Brown,28,0,0,0,28,n/a,No,n/a,n/a,1,1,0,126,3,3,10.59,4.99,10.59,4.99,1.472767857,1.178214286,1.472767857,1.178214286,1,22-04-2013,02-09-2013,39,9,2,32.99,32.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1
1253613,B008LTJ4OK,22,14496896,29-04-2013,T-Tech by Tumi Packable Backpack,59.99,0,0,0,59.99,"This T-Tech by Tumi backpack has you covered. Pack up all of your traveling needs in this bag. For more T-Tech by Tumi products, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Packable Backpack,44,0,0,44,44,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $11.00 (20%),14496896,T-TECH By TUMI Packable Backpack - Grey,55,0,0,0,55,n/a,No,n/a,n/a,1,1,0,144,3,3,15.99,4.99,15.99,4.99,1.363409091,1.090727273,1.363409091,1.090727273,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,1
1253615,B008LTJ4Z4,22,14496899,29-04-2013,T-Tech by Tumi Packable Duffel Bag,44.99,0,0,0,44.99,"Start your journey with this T-Tech by Tumi duffel bag. Gather all of your essentials and hit the road. For more T-Tech by Tumi bags, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Packable Duffel,32,0,0,32,32,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $8.00 (20%),14496899,T-TECH By TUMI Packable Duffel - Brown,40,0,0,0,40,n/a,No,n/a,n/a,1,1,0,149,3,3,12.99,4.99,12.99,4.99,1.4059375,1.12475,1.4059375,1.12475,1,22-04-2013,02-09-2013,39,9,2,44.99,44.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,2
1253619,B008LTJ4Y0,22,14496884,29-04-2013,T-Tech by Tumi Packable Gym Bag,54.99,0,0,0,54.99,"Start your journey with this T-Tech by Tumi gym bag. Gather all of your essentials and hit the road. For more T-Tech by Tumi bags, shop Kohls.com.",Yes,n/a,n/a,T-Tech by Tumi Luggage Packable Gym Bag,40,0,0,40,40,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $10.00 (20%),14496884,T-TECH By TUMI Packable Gym Bag - Grey,50,0,0,0,50,n/a,No,n/a,n/a,1,1,0,146,3,3,14.99,4.99,14.99,4.99,1.37475,1.0998,1.37475,1.0998,1,22-04-2013,02-09-2013,39,9,2,54.99,54.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,2
1286443,B007E2M3EI,22,14112228,29-04-2013,Solo Classic 17.3-in. Laptop Attache,79.99,0,0,0,79.99,Pure luxury. You'll love this Solo Classic laptop attache. Shop our full selection of luggage at Kohls.com. In black.,Yes,n/a,n/a,"SOLO Classic Collection Laptop Attache for 17.3-Inch Laptop with Velcro Tablet Strap, Black (CLA414-4)",45.71,0,0,45.71,45.71,"Design mobile bags and cases that better meet the needs and lifestyles of mobile professionals like you. That's the SOLO mission, and it informs every aspect of our business. The SOLO Classic Collection features an understated sophisticated style for career focused men and women. The SOLO Classic Collection Laptop Attache offers storage and security for your laptop wherever you travel. It has a padded compartment that holds up to a 17.3 inch laptop as well as removable padded spacers and a Velcro strap to protect your laptop. Dedicated file and organizer sections keep your papers and other accessories neat and organized. There is a sturdy carrying handle which allows for easy portability, and dual combination locks keep your contents secure. The lightweight vinyl and polyester construction is easy to keep clean and durable. SOLO offers new freedom to create your own work space, any time and any place. Get the satisfaction, comfort and confidence that come with knowing that you've found",Yes,& FREE Shipping.,You Save: $24.28 (35%),14112228,Solo Laptop Attache - Black,44.99,0,0,0,44.99,n/a,Yes,n/a,n/a,1,1,1,117,1000,3,34.28,35,34.28,35,1.749945307,1.777950656,1.749945307,1.777950656,1,22-04-2013,10-06-2013,39,9,1,79.99,79.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA
1286463,B0009WH4OE,22,14112231,29-04-2013,Solo Classic 15.6-in. Expandable Laptop Messenger Bag,49.99,0,0,0,49.99,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",Yes,n/a,n/a,"SOLO Nylon 15.6"" Computer Messenger Bag",29.68,0,0,0,29.68,n/a,Yes,n/a,n/a,14112231,Solo Expandable Laptop Messenger - Black,39.99,0,0,0,39.99,n/a,Yes,n/a,n/a,1,1,1,146,3,3,20.31,10,20.31,10,1.684299191,1.250062516,1.684299191,1.250062516,1,22-04-2013,02-09-2013,39,9,1,49.99,49.99,0,0,0,0,1,0,5,6,4.666666667,0.833333333,0,5,0.833333333,0,0,0,0.833333333,2.166666667,13,2.5,15,-0.333333333,-2,1,1,2,3,0,0,0,0,0,0,13,13,0,1
1286465,B0009WKMT8,22,14112227,29-04-2013,Solo Classic 17-in. Laptop Messenger Bag,59.99,0,0,0,59.99,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",Yes,n/a,n/a,"SOLO Classic Collection Laptop Messenger Bag, Holds Notebook Computer up to 17 Inches, Black, PT920-4",35.27,0,0,35.27,35.27,"Nylon messenger bag with removable padded computer pocket to hold 17"" laptops. Organizer and accessory pockets under front flap. Full-length zippered pocket under flap and on back of bag. Large adjustable speed buckle secures front flap. Uniquely styled shoulder strap. Black.",Yes,& FREE Shipping.,You Save: $14.72 (29%),14112227,Solo Laptop Messenger Bag - Black,49.99,0,0,0,49.99,n/a,Yes,n/a,n/a,1,1,1,146,276,3,24.72,10,24.72,10,1.700878934,1.200040008,1.700878934,1.200040008,1,22-04-2013,02-09-2013,39,9,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,1
1286468,B004GE67M6,22,14112232,29-04-2013,Solo Vector 17.3-in. Laptop Messenger Bag,59.99,0,0,0,59.99,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",Yes,n/a,n/a,SOLO Vector Collection Laptop Messenger Bag (VTR525-4/28),33.99,0,0,33.99,33.99,"Energy and edge in a look that complements your all around individual style. A growing segment of savvy young working professionals are craving it and you got it with Vector. The stay flat padded compartment holds laptops up to 17.3 inches or sits flat against the wall when not in use for added interior storage space. Plus, the large interior can hold books, files, and just about any other items you may need. A zippered organizer under the front flap holds keys, pens, business cards and other laptop accessories. Solo's ICtrl cord management keeps cords and/or USB cable wrapped and organized. A large zippered pocket on the front flap provides quick access for things you need in transit. Velcro and speed buckle closure keeps your belongings safe and secure. Plus, a headphone pocket on the front of the case stores your headphones when not in use. A back compartment with Velcro closure provides a location for documents and magazines. Mesh side pockets provide fast access to umbrella and ot",Yes,& FREE Shipping.,You Save: $16.00 (32%),14112232,Solo Laptop Messenger Bag - Black,33.99,0,0,0,33.99,n/a,Yes,n/a,n/a,1,1,1,146,1000,3,26,26,26,26,1.764930862,1.764930862,1.764930862,1.764930862,1,22-04-2013,05-08-2013,39,9,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA
1299175,B005FKVGIU,22,13726105,29-04-2013,Rockland Black Wheeled Backpack,79.99,0,0.400050006,47.99,47.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In black.,Yes,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,28.79,0,0,28.79,28.79,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $51.21 (64%),13726105,"Rockland 17"" Rolling Backpack - Black",26.49,0,0,0,26.49,"Organize and transport your books or gear in style with this black rolling backpack from Rockland. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",Yes,n/a,n/a,1,1,1,212,3,248,19.2,21.5,51.2,53.5,1.666898229,1.811627029,2.778395276,3.019630049,1,22-04-2013,02-09-2013,39,9,1,47.99,47.99,1,1,16,5,8,9,21,59,3.237288136,2.949152542,0,30,0.508474576,21,0.355932203,0.271186441,0.355932203,0.966101695,57,1.627118644,96,-0.661016949,-39,8,18,27,45,0,0,0,0,0,0,16,16,0,NA
1299176,B005FKVEN2,22,13726102,29-04-2013,Rockland Polka-Dot Wheeled Backpack,79.99,0,0.400050006,47.99,47.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color.,No,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,80,0,0,0,80,n/a,Yes,& FREE Shipping and Free Returns.,n/a,13726102,"Rockland 17"" Rolling Backpack - Black Dot",26.99,0,0,0,26.99,"Organize and transport your essentials in style with this black and white polka-dot rolling backpack. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",No,n/a,n/a,0,1,0,202,3,251,-32.01,21,-0.01,53,0.599875,1.77806595,0.999875,2.963690256,0,22-04-2013,02-09-2013,39,9,1,47.99,47.99,0,0,16,5,8,9,21,59,3.237288136,2.949152542,0,30,0.508474576,21,0.355932203,0.271186441,0.355932203,0.966101695,57,1.627118644,96,-0.661016949,-39,8,18,27,45,0,0,0,0,0,0,16,16,0,NA
1299178,B005FKVS7E,22,13726116,29-04-2013,Rockland Peace Wheeled Backpack,79.99,0,0.400050006,47.99,47.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In black/multi.,Yes,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,32.98,0,0,32.98,32.98,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $47.02 (59%),13726116,"Rockland 17"" Rolling Backpack - Peace",26.99,0,0,0,26.99,"Unleash your inner flower child with this peace symbol-decorated rolling backpack from Rockland. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",Yes,n/a,n/a,1,1,1,218,3,246,15.01,21,47.01,53,1.455124318,1.77806595,2.425409339,2.963690256,1,22-04-2013,02-09-2013,39,9,1,47.99,47.99,0,0,16,5,8,9,21,59,3.237288136,2.949152542,0,30,0.508474576,21,0.355932203,0.271186441,0.355932203,0.966101695,57,1.627118644,96,-0.661016949,-39,8,18,27,45,0,0,0,0,0,0,16,16,0,NA
1299182,NA,22,13726103,29-04-2013,Rockland Paisley Wheeled Backpack,119.99,0,0.250020835,89.99,89.99,Roll down the road with this Rockland wheeled backpack. It has the organization to get you and your essentials anywhere in style. Shop Kohls.com for other Rockland backpacks to find your favorite color. In pink/multi.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13726103,"Rockland 17"" Rolling Backpack - Bandana",29.99,0,0,0,29.99,"Organize and transport your essentials in style with this pink bandanna rolling backpack. This durable polyester bag features side pockets, a roomy organizer pocket and a zip closure. A padded shoulder strap offers comfort and versatility.",Yes,n/a,n/a,1,0,1,217,2,239,NA,60,NA,90,NA,3.000666889,NA,4.001000333,1,22-04-2013,02-09-2013,39,9,1,89.99,89.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1305855,B00503FUWA,22,14337779,29-04-2013,Rockland 2-pc. Luggage Set,79.99,0,0.150018752,67.99,67.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,Rockland Luggage 2 Piece Set,39.1,0,0,39.1,39.1,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.89 (51%),14337779,"Rockland 19"" Rolling Carry On With Tote - Red",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Red 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,183,3,501,28.89,28,40.89,40,1.73887468,1.700175044,2.045780051,2.000250063,1,07-01-2013,02-09-2013,54,12,1,67.99,67.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,6
1305857,B005ES6S22,22,13726144,29-04-2013,Rockland 2-pc. Luggage Set,79.99,0,0.150018752,67.99,67.99,This Rockland set will have you going places. Its lightweight design and durable construction are sure to make this set your favorite. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,Rockland Luggage 2 Piece Set,39.1,0,0,39.1,39.1,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.89 (51%),13726144,"Rockland 19"" Rolling Carry On with Tote - Pink Dot",39.99,0,0,0,39.99,Take your clothing and other belongings with you in style with this set of luggage from Rockland. The pink pieces feature white polka dots for added depth. Multiple pockets make organizing your things easy. Adjustable handles make transporting these pieces simple.,Yes,n/a,n/a,1,1,1,183,3,264,28.89,28,40.89,40,1.73887468,1.700175044,2.045780051,2.000250063,1,22-04-2013,02-09-2013,39,9,2,67.99,67.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,4
