Unique_Pdt_Identifier_Mainpdt,Unique_Pdt_Identifier_Variant,Review_Creation_Date,week_nmb,,
B001JRNP2I,B001JRNP2I,04-08-2012,-16,B001JRNP2IB001JRNP2I-16,B001JRNP2IB001JRNP2I-16
B001JRNP2I,B001JRNP2I,26-07-2012,-18,B001JRNP2IB001JRNP2I-18,B001JRNP2IB001JRNP2I-18
B001JRNP2I,B001JRNP2I,24-07-2012,-18,B001JRNP2IB001JRNP2I-18,B001JRNP2IB001JRNP2I-18
B001JRNP2I,B001JRNP2I,17-07-2012,-19,B001JRNP2IB001JRNP2I-19,B001JRNP2IB001JRNP2I-19
B001JRNP2I,B001JRNP2I,14-07-2012,-19,B001JRNP2IB001JRNP2I-19,B001JRNP2IB001JRNP2I-19
B001JRNP2I,B001JRNP2I,11-07-2012,-20,B001JRNP2IB001JRNP2I-20,B001JRNP2IB001JRNP2I-20
B001JRNP2I,B001JRNP2I,08-07-2012,-20,B001JRNP2IB001JRNP2I-20,B001JRNP2IB001JRNP2I-20
B001JRNP2I,B001JRNP2I,29-06-2012,-21,B001JRNP2IB001JRNP2I-21,B001JRNP2IB001JRNP2I-21
B001JRNP2I,B001JRNP2I,28-06-2012,-22,B001JRNP2IB001JRNP2I-22,B001JRNP2IB001JRNP2I-22
B001JRNP2I,B001JRNP2I,18-06-2012,-23,B001JRNP2IB001JRNP2I-23,#N/A
B001JRNP2I,B001JRNP2I,17-06-2012,-23,B001JRNP2IB001JRNP2I-23,#N/A
B001JRNP2I,B001JRNP2I,15-06-2012,-23,B001JRNP2IB001JRNP2I-23,#N/A
B001JRNP2I,B001JRNP2I,06-06-2012,-25,B001JRNP2IB001JRNP2I-25,B001JRNP2IB001JRNP2I-25
B001JRNP2I,B001JRNP2I,01-06-2012,-25,B001JRNP2IB001JRNP2I-25,B001JRNP2IB001JRNP2I-25
B001JRNP2I,B001JRNP2I,24-05-2012,-27,B001JRNP2IB001JRNP2I-27,B001JRNP2IB001JRNP2I-27
B001JRNP2I,B001JRNP2I,17-05-2012,-28,B001JRNP2IB001JRNP2I-28,B001JRNP2IB001JRNP2I-28
B001JRNP2I,B001JRNP2I,01-05-2012,-30,B001JRNP2IB001JRNP2I-30,B001JRNP2IB001JRNP2I-30
B001JRNP2I,B001JRNP2I,30-04-2012,-30,B001JRNP2IB001JRNP2I-30,B001JRNP2IB001JRNP2I-30
B001JRNP2I,B001JRNP2I,29-04-2012,-30,B001JRNP2IB001JRNP2I-30,B001JRNP2IB001JRNP2I-30
B001JRNP2I,B001JRNP2I,28-04-2012,-30,B001JRNP2IB001JRNP2I-30,B001JRNP2IB001JRNP2I-30
B001JRNP2I,B001JRNP2I,25-04-2012,-31,B001JRNP2IB001JRNP2I-31,B001JRNP2IB001JRNP2I-31
B001JRNP2I,B001JRNP2I,20-04-2012,-31,B001JRNP2IB001JRNP2I-31,B001JRNP2IB001JRNP2I-31
B001JRNP2I,B001JRNP2I,19-04-2012,-32,B001JRNP2IB001JRNP2I-32,B001JRNP2IB001JRNP2I-32
B001JRNP2I,B001JRNP2I,18-04-2012,-32,B001JRNP2IB001JRNP2I-32,B001JRNP2IB001JRNP2I-32
B001JRNP2I,B001JRNP2I,18-04-2012,-32,B001JRNP2IB001JRNP2I-32,B001JRNP2IB001JRNP2I-32
B001JRNP2I,B001JRNP2I,16-04-2012,-32,B001JRNP2IB001JRNP2I-32,B001JRNP2IB001JRNP2I-32
B001JRNP2I,B001JRNP2I,02-04-2012,-34,B001JRNP2IB001JRNP2I-34,#N/A
B001JRNP2I,B001JRNP2I,22-03-2012,-36,B001JRNP2IB001JRNP2I-36,B001JRNP2IB001JRNP2I-36
B001JRNP2I,B001JRNP2I,20-03-2012,-36,B001JRNP2IB001JRNP2I-36,B001JRNP2IB001JRNP2I-36
B001JRNP2I,B001JRNP2I,11-03-2012,-37,B001JRNP2IB001JRNP2I-37,#N/A
B001JRNP2I,B001JRNP2I,28-02-2012,-39,B001JRNP2IB001JRNP2I-39,B001JRNP2IB001JRNP2I-39
B001JRNP2I,B001JRNP2I,21-02-2012,-40,B001JRNP2IB001JRNP2I-40,B001JRNP2IB001JRNP2I-40
B001JRNP2I,B001JRNP2I,08-02-2012,-42,B001JRNP2IB001JRNP2I-42,B001JRNP2IB001JRNP2I-42
B001JRNP2I,B001JRNP2I,02-02-2012,-43,B001JRNP2IB001JRNP2I-43,B001JRNP2IB001JRNP2I-43
B001JRNP2I,B001JRNP2I,02-02-2012,-43,B001JRNP2IB001JRNP2I-43,B001JRNP2IB001JRNP2I-43
B001JRNP2I,B001JRNP2I,31-01-2012,-43,B001JRNP2IB001JRNP2I-43,B001JRNP2IB001JRNP2I-43
B001JRNP2I,B001JRNP2I,29-01-2012,-43,B001JRNP2IB001JRNP2I-43,B001JRNP2IB001JRNP2I-43
B001JRNP2I,B001JRNP2I,21-01-2012,-44,B001JRNP2IB001JRNP2I-44,B001JRNP2IB001JRNP2I-44
B001JRNP2I,B001JRNP2I,17-01-2012,-45,B001JRNP2IB001JRNP2I-45,B001JRNP2IB001JRNP2I-45
B001JRNP2I,B001JRNP2I,14-01-2012,-45,B001JRNP2IB001JRNP2I-45,B001JRNP2IB001JRNP2I-45
B001JRNP2I,B001JRNP2I,09-01-2012,-46,B001JRNP2IB001JRNP2I-46,B001JRNP2IB001JRNP2I-46
B001JRNP2I,B001JRNP2I,27-12-2011,-48,B001JRNP2IB001JRNP2I-48,B001JRNP2IB001JRNP2I-48
B001JRNP2I,B001JRNP2I,19-12-2011,-49,B001JRNP2IB001JRNP2I-49,#N/A
B001PE3HKK,B001PE3HKK,11-10-2013,46,B001PE3HKKB001PE3HKK46,#N/A
B001PE3HKK,B001PE3HKK,30-01-2013,9,B001PE3HKKB001PE3HKK9,B001PE3HKKB001PE3HKK9
B001PE3HKK,B001PE3HKK,21-12-2012,4,B001PE3HKKB001PE3HKK4,#N/A
B001PE3HKK,B001PE3HKK,22-10-2012,-5,B001PE3HKKB001PE3HKK-5,#N/A
B001S3X6K4,B001S3X6K4,16-11-2013,51,B001S3X6K4B001S3X6K451,#N/A
B001S3X6K4,B001S3X6K4,13-11-2013,50,B001S3X6K4B001S3X6K450,B001S3X6K4B001S3X6K450
B001S3X6K4,B001S3X6K4,06-02-2013,10,B001S3X6K4B001S3X6K410,B001S3X6K4B001S3X6K410
B001S3X6K4,B001S3X6K4,23-07-2012,-18,B001S3X6K4B001S3X6K4-18,#N/A
B001S3X6K4,B001S3X6K4,22-07-2011,-70,B001S3X6K4B001S3X6K4-70,#N/A
B001S3X6K4,B001S3X6K4,30-05-2011,-78,B001S3X6K4B001S3X6K4-78,#N/A
B001S3X6K4,B001S3X6K4,24-04-2011,-83,B001S3X6K4B001S3X6K4-83,#N/A
B001S3X6K4,B001S3X6K4,20-04-2011,-84,B001S3X6K4B001S3X6K4-84,B001S3X6K4B001S3X6K4-84
B001S3X6K4,B001S3X6K4,04-11-2010,-108,B001S3X6K4B001S3X6K4-108,B001S3X6K4B001S3X6K4-108
B001S3X6K4,B001S3X6K4,01-11-2010,-108,B001S3X6K4B001S3X6K4-108,B001S3X6K4B001S3X6K4-108
B001S3X6K4,B001S3X6K4,09-09-2010,-116,B001S3X6K4B001S3X6K4-116,B001S3X6K4B001S3X6K4-116
B001S3X6K4,B001S3X6K4,19-08-2010,-119,B001S3X6K4B001S3X6K4-119,B001S3X6K4B001S3X6K4-119
B001S3X6K4,B001S3X6K4,12-06-2010,-128,B001S3X6K4B001S3X6K4-128,#N/A
B001S3X6K4,B001S3X6K4,01-06-2010,-130,B001S3X6K4B001S3X6K4-130,B001S3X6K4B001S3X6K4-130
B001S3X6K4,B001S3X6K4,21-05-2010,-131,B001S3X6K4B001S3X6K4-131,#N/A
B001S3X6K4,B001S3X6K4,24-04-2010,-135,B001S3X6K4B001S3X6K4-135,#N/A
B001S3X6K4,B001S3X6K4,20-04-2010,-136,B001S3X6K4B001S3X6K4-136,B001S3X6K4B001S3X6K4-136
B001S3X6K4,B001S3X6K4,18-03-2010,-141,B001S3X6K4B001S3X6K4-141,B001S3X6K4B001S3X6K4-141
B001S3X6K4,B001S3X6K4,28-02-2010,-143,B001S3X6K4B001S3X6K4-143,#N/A
B001S3X6K4,B001S3X6K4,17-02-2010,-145,B001S3X6K4B001S3X6K4-145,B001S3X6K4B001S3X6K4-145
B001S3X6K4,B001S3X6K4,16-02-2010,-145,B001S3X6K4B001S3X6K4-145,B001S3X6K4B001S3X6K4-145
B001S3X6K4,B001S3X6K4,27-01-2010,-148,B001S3X6K4B001S3X6K4-148,B001S3X6K4B001S3X6K4-148
B001S3X6K4,B001S3X6K4,01-11-2009,-160,B001S3X6K4B001S3X6K4-160,#N/A
B001S3X6K4,B001S3X6K4,23-10-2009,-161,B001S3X6K4B001S3X6K4-161,B001S3X6K4B001S3X6K4-161
B001S3X6K4,B001S3X6K4,02-09-2009,-169,B001S3X6K4B001S3X6K4-169,B001S3X6K4B001S3X6K4-169
B001S3X6K4,B001S3X6K4,09-08-2009,-172,B001S3X6K4B001S3X6K4-172,#N/A
B001TUZS48,B001TUZS48,12-05-2011,-81,B001TUZS48B001TUZS48-81,B001TUZS48B001TUZS48-81
B001TUZS48,B001TUZS48,22-03-2011,-88,B001TUZS48B001TUZS48-88,B001TUZS48B001TUZS48-88
B001TUZS48,B001TUZS48,05-09-2010,-116,B001TUZS48B001TUZS48-116,#N/A
B001U9BKEA,B001U9BKEA,29-08-2012,-13,B001U9BKEAB001U9BKEA-13,B001U9BKEAB001U9BKEA-13
B001U9BKEA,B001U9BKEA,10-09-2012,-11,B001U9BKEAB001U9BKEA-11,#N/A
B001U9BKEA,B001U9BKEA,08-02-2013,11,B001U9BKEAB001U9BKEA11,#N/A
B001U9BKEA,B001U9BKEA,14-05-2013,24,B001U9BKEAB001U9BKEA24,B001U9BKEAB001U9BKEA24
B001U9BKEA,B001U9BKEA,20-05-2012,-27,B001U9BKEAB001U9BKEA-27,#N/A
B001U9BKEA,B001U9BKEA,12-06-2012,-24,B001U9BKEAB001U9BKEA-24,B001U9BKEAB001U9BKEA-24
B001U9BKEA,B001U9BKEA,07-10-2012,-7,B001U9BKEAB001U9BKEA-7,#N/A
B001U9BKEA,B001U9BKEA,25-03-2012,-35,B001U9BKEAB001U9BKEA-35,#N/A
B001Z34386,B001Z34386,28-11-2012,0,B001Z34386B001Z343860,B001Z34386B001Z343860
B001Z34386,B001Z34386,25-12-2012,4,B001Z34386B001Z343864,B001Z34386B001Z343864
B0020MMCM0,B0020MMCM0,01-12-2013,53,B0020MMCM0B0020MMCM053,#N/A
B0020MMCM0,B0020MMCM0,15-11-2013,51,B0020MMCM0B0020MMCM051,#N/A
B0020MMCM0,B0020MMCM0,14-11-2013,50,B0020MMCM0B0020MMCM050,B0020MMCM0B0020MMCM050
B0020MMCM0,B0020MMCM0,28-10-2013,48,B0020MMCM0B0020MMCM048,B0020MMCM0B0020MMCM048
B0020MMCM0,B0020MMCM0,02-10-2013,44,B0020MMCM0B0020MMCM044,B0020MMCM0B0020MMCM044
B0020MMCM0,B0020MMCM0,14-08-2013,37,B0020MMCM0B0020MMCM037,B0020MMCM0B0020MMCM037
B0020MMCM0,B0020MMCM0,01-08-2013,35,B0020MMCM0B0020MMCM035,B0020MMCM0B0020MMCM035
B0020MMCM0,B0020MMCM0,31-07-2013,35,B0020MMCM0B0020MMCM035,B0020MMCM0B0020MMCM035
B0020MMCM0,B0020MMCM0,25-07-2013,34,B0020MMCM0B0020MMCM034,B0020MMCM0B0020MMCM034
B0020MMCM0,B0020MMCM0,11-07-2013,32,B0020MMCM0B0020MMCM032,B0020MMCM0B0020MMCM032
B0020MMCM0,B0020MMCM0,08-07-2013,32,B0020MMCM0B0020MMCM032,B0020MMCM0B0020MMCM032
B0020MMCM0,B0020MMCM0,04-07-2013,31,B0020MMCM0B0020MMCM031,B0020MMCM0B0020MMCM031
B0020MMCM0,B0020MMCM0,04-07-2013,31,B0020MMCM0B0020MMCM031,B0020MMCM0B0020MMCM031
B0020MMCM0,B0020MMCM0,02-07-2013,31,B0020MMCM0B0020MMCM031,B0020MMCM0B0020MMCM031
B0020MMCM0,B0020MMCM0,05-06-2013,27,B0020MMCM0B0020MMCM027,B0020MMCM0B0020MMCM027
B0020MMCM0,B0020MMCM0,02-06-2013,27,B0020MMCM0B0020MMCM027,B0020MMCM0B0020MMCM027
B0020MMCM0,B0020MMCM0,27-05-2013,26,B0020MMCM0B0020MMCM026,B0020MMCM0B0020MMCM026
B0020MMCM0,B0020MMCM0,24-05-2013,26,B0020MMCM0B0020MMCM026,B0020MMCM0B0020MMCM026
B0020MMCM0,B0020MMCM0,18-05-2013,25,B0020MMCM0B0020MMCM025,B0020MMCM0B0020MMCM025
B0020MMCM0,B0020MMCM0,17-04-2013,20,B0020MMCM0B0020MMCM020,B0020MMCM0B0020MMCM020
B0020MMCM0,B0020MMCM0,17-04-2013,20,B0020MMCM0B0020MMCM020,B0020MMCM0B0020MMCM020
B0020MMCM0,B0020MMCM0,13-03-2013,15,B0020MMCM0B0020MMCM015,B0020MMCM0B0020MMCM015
B0020MMCM0,B0020MMCM0,13-02-2013,11,B0020MMCM0B0020MMCM011,B0020MMCM0B0020MMCM011
B0020MMCM0,B0020MMCM0,06-01-2013,6,B0020MMCM0B0020MMCM06,#N/A
B0020MMCM0,B0020MMCM0,05-01-2013,6,B0020MMCM0B0020MMCM06,#N/A
B0020MMCM0,B0020MMCM0,29-12-2012,5,B0020MMCM0B0020MMCM05,B0020MMCM0B0020MMCM05
B0020MMCM0,B0020MMCM0,18-12-2012,3,B0020MMCM0B0020MMCM03,B0020MMCM0B0020MMCM03
B0020MMCM0,B0020MMCM0,17-12-2012,3,B0020MMCM0B0020MMCM03,B0020MMCM0B0020MMCM03
B0020MMCM0,B0020MMCM0,05-12-2012,1,B0020MMCM0B0020MMCM01,B0020MMCM0B0020MMCM01
B0020MMCM0,B0020MMCM0,30-11-2012,1,B0020MMCM0B0020MMCM01,B0020MMCM0B0020MMCM01
B0020MMCM0,B0020MMCM0,23-11-2012,0,B0020MMCM0B0020MMCM00,B0020MMCM0B0020MMCM00
B0020MMCM0,B0020MMCM0,06-11-2012,-3,B0020MMCM0B0020MMCM0-3,B0020MMCM0B0020MMCM0-3
B0020MMCM0,B0020MMCM0,26-10-2012,-4,B0020MMCM0B0020MMCM0-4,#N/A
B0020MMCM0,B0020MMCM0,24-09-2012,-9,B0020MMCM0B0020MMCM0-9,#N/A
B0020MMCM0,B0020MMCM0,14-09-2012,-10,B0020MMCM0B0020MMCM0-10,B0020MMCM0B0020MMCM0-10
B0020MMCM0,B0020MMCM0,14-08-2012,-15,B0020MMCM0B0020MMCM0-15,B0020MMCM0B0020MMCM0-15
B0020MMCM0,B0020MMCM0,01-08-2012,-17,B0020MMCM0B0020MMCM0-17,B0020MMCM0B0020MMCM0-17
B0020MMCM0,B0020MMCM0,17-05-2012,-28,B0020MMCM0B0020MMCM0-28,B0020MMCM0B0020MMCM0-28
B0020MMCM0,B0020MMCM0,23-04-2012,-31,B0020MMCM0B0020MMCM0-31,#N/A
B0020MMCM0,B0020MMCM0,10-04-2012,-33,B0020MMCM0B0020MMCM0-33,B0020MMCM0B0020MMCM0-33
B0020MMCM0,B0020MMCM0,07-10-2011,-59,B0020MMCM0B0020MMCM0-59,#N/A
B0020MMCM0,B0020MMCM0,15-12-2010,-102,B0020MMCM0B0020MMCM0-102,B0020MMCM0B0020MMCM0-102
B0020MMCM0,B0020MMCM0,22-10-2010,-109,B0020MMCM0B0020MMCM0-109,#N/A
B0020MMCM0,B0020MMCM0,27-08-2010,-117,B0020MMCM0B0020MMCM0-117,#N/A
B0020MMCM0,B0020MMCM0,11-05-2009,-185,B0020MMCM0B0020MMCM0-185,#N/A
B0020MMCM0,B0020MMCM0,07-01-2009,-203,B0020MMCM0B0020MMCM0-203,B0020MMCM0B0020MMCM0-203
B0020MMCM0,B0020MMCM0,30-06-2008,-230,B0020MMCM0B0020MMCM0-230,#N/A
B0020ND4QM,B0020ND4QM,21-11-2013,51,B0020ND4QMB0020ND4QM51,B0020ND4QMB0020ND4QM51
B0020ND4QM,B0020ND4QM,02-12-2013,53,B0020ND4QMB0020ND4QM53,B0020ND4QMB0020ND4QM53
B0020ND4QM,B0020ND4QM,03-01-2011,-99,B0020ND4QMB0020ND4QM-99,#N/A
B0020ND4QM,B0020ND4QM,21-11-2010,-105,B0020ND4QMB0020ND4QM-105,#N/A
B0020ND4QM,B0020ND4QM,19-09-2013,42,B0020ND4QMB0020ND4QM42,B0020ND4QMB0020ND4QM42
B0026CR9IG,B0026CR9IG,13-11-2013,50,B0026CR9IGB0026CR9IG50,B0026CR9IGB0026CR9IG50
B0026CR9IG,B0026CR9IG,27-10-2013,48,B0026CR9IGB0026CR9IG48,#N/A
B0026CR9IG,B0026CR9IG,25-10-2013,48,B0026CR9IGB0026CR9IG48,#N/A
B0026CR9IG,B0026CR9IG,13-10-2013,46,B0026CR9IGB0026CR9IG46,#N/A
B0026CR9IG,B0026CR9IG,06-10-2013,45,B0026CR9IGB0026CR9IG45,B0026CR9IGB0026CR9IG45
B0026CR9IG,B0026CR9IG,23-09-2013,43,B0026CR9IGB0026CR9IG43,B0026CR9IGB0026CR9IG43
B0026CR9IG,B0026CR9IG,22-09-2013,43,B0026CR9IGB0026CR9IG43,B0026CR9IGB0026CR9IG43
B0026CR9IG,B0026CR9IG,18-09-2013,42,B0026CR9IGB0026CR9IG42,B0026CR9IGB0026CR9IG42
B0026CR9IG,B0026CR9IG,02-09-2013,40,B0026CR9IGB0026CR9IG40,B0026CR9IGB0026CR9IG40
B0026CR9IG,B0026CR9IG,26-08-2013,39,B0026CR9IGB0026CR9IG39,B0026CR9IGB0026CR9IG39
B0026CR9IG,B0026CR9IG,25-08-2013,39,B0026CR9IGB0026CR9IG39,B0026CR9IGB0026CR9IG39
B0026CR9IG,B0026CR9IG,13-08-2013,37,B0026CR9IGB0026CR9IG37,B0026CR9IGB0026CR9IG37
B0026CR9IG,B0026CR9IG,08-08-2013,36,B0026CR9IGB0026CR9IG36,B0026CR9IGB0026CR9IG36
B0026CR9IG,B0026CR9IG,03-08-2013,36,B0026CR9IGB0026CR9IG36,B0026CR9IGB0026CR9IG36
B0026CR9IG,B0026CR9IG,15-07-2013,33,B0026CR9IGB0026CR9IG33,B0026CR9IGB0026CR9IG33
B0026CR9IG,B0026CR9IG,14-05-2013,24,B0026CR9IGB0026CR9IG24,B0026CR9IGB0026CR9IG24
B0026CR9IG,B0026CR9IG,02-05-2013,22,B0026CR9IGB0026CR9IG22,B0026CR9IGB0026CR9IG22
B0026CR9IG,B0026CR9IG,29-04-2013,22,B0026CR9IGB0026CR9IG22,B0026CR9IGB0026CR9IG22
B0026CR9IG,B0026CR9IG,05-03-2013,14,B0026CR9IGB0026CR9IG14,B0026CR9IGB0026CR9IG14
B0026CR9IG,B0026CR9IG,27-12-2012,4,B0026CR9IGB0026CR9IG4,B0026CR9IGB0026CR9IG4
B0026CR9IG,B0026CR9IG,10-12-2012,2,B0026CR9IGB0026CR9IG2,B0026CR9IGB0026CR9IG2
B0026CR9IG,B0026CR9IG,05-12-2012,1,B0026CR9IGB0026CR9IG1,B0026CR9IGB0026CR9IG1
B0026CR9IG,B0026CR9IG,26-09-2012,-9,B0026CR9IGB0026CR9IG-9,B0026CR9IGB0026CR9IG-9
B0026CR9IG,B0026CR9IG,13-09-2012,-11,B0026CR9IGB0026CR9IG-11,B0026CR9IGB0026CR9IG-11
B0026CR9IG,B0026CR9IG,06-08-2011,-68,B0026CR9IGB0026CR9IG-68,#N/A
B0026CR9IG,B0026CR9IG,26-06-2011,-74,B0026CR9IGB0026CR9IG-74,#N/A
B00280Z960,B00280Z960,17-11-2013,51,B00280Z960B00280Z96051,#N/A
B00280Z960,B00280Z960,22-10-2013,47,B00280Z960B00280Z96047,B00280Z960B00280Z96047
B00280Z960,B00280Z960,17-10-2013,46,B00280Z960B00280Z96046,B00280Z960B00280Z96046
B00280Z960,B00280Z960,03-12-2012,1,B00280Z960B00280Z9601,B00280Z960B00280Z9601
B00280Z960,B00280Z960,24-09-2012,-9,B00280Z960B00280Z960-9,#N/A
B00280Z960,B00280Z960,10-08-2012,-15,B00280Z960B00280Z960-15,#N/A
B00280Z960,B00280Z960,06-08-2012,-16,B00280Z960B00280Z960-16,B00280Z960B00280Z960-16
B00280Z960,B00280Z960,27-12-2011,-48,B00280Z960B00280Z960-48,B00280Z960B00280Z960-48
B00280Z960,B00280Z960,21-02-2011,-92,B00280Z960B00280Z960-92,#N/A
B00280Z960,B00280Z960,13-01-2011,-98,B00280Z960B00280Z960-98,B00280Z960B00280Z960-98
B00280Z960,B00280Z960,12-01-2011,-98,B00280Z960B00280Z960-98,B00280Z960B00280Z960-98
B00280Z960,B00280Z960,11-01-2011,-98,B00280Z960B00280Z960-98,B00280Z960B00280Z960-98
B00280Z960,B00280Z960,30-11-2010,-104,B00280Z960B00280Z960-104,B00280Z960B00280Z960-104
B00280Z960,B00280Z960,18-07-2010,-123,B00280Z960B00280Z960-123,#N/A
B00280Z960,B00280Z960,11-07-2010,-124,B00280Z960B00280Z960-124,B00280Z960B00280Z960-124
B0028119AE,B0028119AE,17-11-2013,51,B0028119AEB0028119AE51,#N/A
B0028119AE,B0028119AE,22-10-2013,47,B0028119AEB0028119AE47,B0028119AEB0028119AE47
B0028119AE,B0028119AE,17-10-2013,46,B0028119AEB0028119AE46,B0028119AEB0028119AE46
B0028119AE,B0028119AE,03-12-2012,1,B0028119AEB0028119AE1,B0028119AEB0028119AE1
B0028119AE,B0028119AE,24-09-2012,-9,B0028119AEB0028119AE-9,#N/A
B0028119AE,B0028119AE,10-08-2012,-15,B0028119AEB0028119AE-15,#N/A
B0028119AE,B0028119AE,06-08-2012,-16,B0028119AEB0028119AE-16,B0028119AEB0028119AE-16
B0028119AE,B0028119AE,27-12-2011,-48,B0028119AEB0028119AE-48,B0028119AEB0028119AE-48
B0028119AE,B0028119AE,21-02-2011,-92,B0028119AEB0028119AE-92,#N/A
B0028119AE,B0028119AE,13-01-2011,-98,B0028119AEB0028119AE-98,B0028119AEB0028119AE-98
B0028119AE,B0028119AE,12-01-2011,-98,B0028119AEB0028119AE-98,B0028119AEB0028119AE-98
B0028119AE,B0028119AE,11-01-2011,-98,B0028119AEB0028119AE-98,B0028119AEB0028119AE-98
B0028119AE,B0028119AE,30-11-2010,-104,B0028119AEB0028119AE-104,B0028119AEB0028119AE-104
B0028119AE,B0028119AE,18-07-2010,-123,B0028119AEB0028119AE-123,#N/A
B0028119AE,B0028119AE,11-07-2010,-124,B0028119AEB0028119AE-124,B0028119AEB0028119AE-124
B0028R33WU,B0028R33WU,26-11-2013,52,B0028R33WUB0028R33WU52,B0028R33WUB0028R33WU52
B0028R33WU,B0028R33WU,26-10-2013,48,B0028R33WUB0028R33WU48,#N/A
B0028R33WU,B0028R33WU,23-09-2013,43,B0028R33WUB0028R33WU43,B0028R33WUB0028R33WU43
B0028R33WU,B0028R33WU,17-05-2013,25,B0028R33WUB0028R33WU25,#N/A
B0028R33WU,B0028R33WU,17-05-2013,25,B0028R33WUB0028R33WU25,#N/A
B0028R33WU,B0028R33WU,18-04-2013,20,B0028R33WUB0028R33WU20,B0028R33WUB0028R33WU20
B0028R33WU,B0028R33WU,05-03-2013,14,B0028R33WUB0028R33WU14,B0028R33WUB0028R33WU14
B0028R33WU,B0028R33WU,23-01-2013,8,B0028R33WUB0028R33WU8,B0028R33WUB0028R33WU8
B0028R33WU,B0028R33WU,22-01-2013,8,B0028R33WUB0028R33WU8,B0028R33WUB0028R33WU8
B0028R33WU,B0028R33WU,02-12-2012,1,B0028R33WUB0028R33WU1,#N/A
B0028R33WU,B0028R33WU,16-11-2012,-1,B0028R33WUB0028R33WU-1,#N/A
B0028R33WU,B0028R33WU,11-07-2012,-20,B0028R33WUB0028R33WU-20,B0028R33WUB0028R33WU-20
B0028R33WU,B0028R33WU,04-07-2012,-21,B0028R33WUB0028R33WU-21,B0028R33WUB0028R33WU-21
B0028R33WU,B0028R33WU,20-03-2012,-36,B0028R33WUB0028R33WU-36,B0028R33WUB0028R33WU-36
B0028R33WU,B0028R33WU,28-02-2012,-39,B0028R33WUB0028R33WU-39,B0028R33WUB0028R33WU-39
B0028R33WU,B0028R33WU,10-01-2012,-46,B0028R33WUB0028R33WU-46,B0028R33WUB0028R33WU-46
B0028R33WU,B0028R33WU,13-12-2011,-50,B0028R33WUB0028R33WU-50,B0028R33WUB0028R33WU-50
B0028R33WU,B0028R33WU,30-08-2011,-65,B0028R33WUB0028R33WU-65,B0028R33WUB0028R33WU-65
B0028R33WU,B0028R33WU,11-08-2011,-68,B0028R33WUB0028R33WU-68,B0028R33WUB0028R33WU-68
B0028R33WU,B0028R33WU,16-05-2011,-80,B0028R33WUB0028R33WU-80,#N/A
B002ABZ1RO,B002ABZ1RO,01-01-2013,5,B002ABZ1ROB002ABZ1RO5,B002ABZ1ROB002ABZ1RO5
B002ABZ1RO,B002ABZ1RO,23-11-2013,52,B002ABZ1ROB002ABZ1RO52,#N/A
B002AKKGE8,B002AKKGE8,19-06-2013,29,B002AKKGE8B002AKKGE829,B002AKKGE8B002AKKGE829
B002AKKGE8,B002AKKGE8,08-06-2013,28,B002AKKGE8B002AKKGE828,#N/A
B002AKKGE8,B002AKKGE8,31-01-2013,9,B002AKKGE8B002AKKGE89,B002AKKGE8B002AKKGE89
B002AKKGE8,B002AKKGE8,10-11-2012,-2,B002AKKGE8B002AKKGE8-2,#N/A
B002AKKGE8,B002AKKGE8,30-09-2012,-8,B002AKKGE8B002AKKGE8-8,#N/A
B002AKKGE8,B002AKKGE8,05-07-2012,-21,B002AKKGE8B002AKKGE8-21,B002AKKGE8B002AKKGE8-21
B002AKKGE8,B002AKKGE8,25-02-2012,-39,B002AKKGE8B002AKKGE8-39,#N/A
B002AKKGE8,B002AKKGE8,14-02-2012,-41,B002AKKGE8B002AKKGE8-41,B002AKKGE8B002AKKGE8-41
B002AKKGE8,B002AKKGE8,01-09-2011,-65,B002AKKGE8B002AKKGE8-65,B002AKKGE8B002AKKGE8-65
B002AKKGE8,B002AKKGE8,12-04-2011,-85,B002AKKGE8B002AKKGE8-85,B002AKKGE8B002AKKGE8-85
B002AKKGE8,B002AKKGE8,23-12-2010,-101,B002AKKGE8B002AKKGE8-101,B002AKKGE8B002AKKGE8-101
B002AKKGE8,B002AKKGE8,26-10-2010,-109,B002AKKGE8B002AKKGE8-109,B002AKKGE8B002AKKGE8-109
B002AKKGE8,B002AKKGE8,16-09-2010,-115,B002AKKGE8B002AKKGE8-115,B002AKKGE8B002AKKGE8-115
B002AKKGE8,B002AKKGE8,15-07-2010,-124,B002AKKGE8B002AKKGE8-124,B002AKKGE8B002AKKGE8-124
B002AKKGE8,B002AKKGE8,14-04-2010,-137,B002AKKGE8B002AKKGE8-137,B002AKKGE8B002AKKGE8-137
B002AKKGE8,B002AKKGE8,10-02-2010,-146,B002AKKGE8B002AKKGE8-146,B002AKKGE8B002AKKGE8-146
B002B0G5BA,B002B0G5BA,17-11-2013,51,B002B0G5BAB002B0G5BA51,#N/A
B002B0G5BA,B002B0G5BA,22-10-2013,47,B002B0G5BAB002B0G5BA47,B002B0G5BAB002B0G5BA47
B002B0G5BA,B002B0G5BA,17-10-2013,46,B002B0G5BAB002B0G5BA46,B002B0G5BAB002B0G5BA46
B002B0G5BA,B002B0G5BA,03-12-2012,1,B002B0G5BAB002B0G5BA1,B002B0G5BAB002B0G5BA1
B002B0G5BA,B002B0G5BA,24-09-2012,-9,B002B0G5BAB002B0G5BA-9,#N/A
